MindBrige_vae starting with epoch 0 / 500
>>> Epoch0 | Iter0 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter32 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter33 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter34 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter35 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter36 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter37 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter38 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter39 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter40 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter41 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter42 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter43 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter44 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter45 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter46 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter47 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter48 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter49 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter50 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter51 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter52 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter53 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter54 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter55 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter56 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter57 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter58 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter59 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter60 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter61 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter62 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter63 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter64 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter65 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter66 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter67 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter68 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter69 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter70 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter71 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter72 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter73 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter74 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter75 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter76 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter77 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter78 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter79 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter80 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter81 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter82 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter83 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter84 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter85 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter86 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter87 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter88 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter89 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter90 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter91 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter92 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter93 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter94 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter95 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter96 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter97 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter98 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter99 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter100 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter101 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter102 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter103 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter104 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter105 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter106 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter107 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter108 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter109 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter110 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter111 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter112 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter113 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter114 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter115 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter116 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter117 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter118 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter119 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter120 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter121 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter122 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter123 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter124 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter125 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter126 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter127 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter128 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter129 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter130 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter131 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter132 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter133 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter134 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter135 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter136 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter137 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter138 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter139 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter140 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter141 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter142 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter143 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter144 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter145 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter146 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter147 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter148 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter149 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter150 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter151 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter152 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter153 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter154 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter155 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter156 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter157 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter158 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter159 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter160 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter161 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter162 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter163 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter164 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter165 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter166 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter167 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter168 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter169 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter170 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter171 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter172 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter173 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter174 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter175 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter176 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter177 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter178 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter179 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter180 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter181 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter182 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter183 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter184 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter185 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter186 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter187 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter188 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter189 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter190 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter191 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter192 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter193 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter194 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter195 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter196 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter197 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter198 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter199 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter200 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter201 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter202 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter203 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter204 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter205 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter206 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter207 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter208 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter209 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter210 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter211 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter212 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter213 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter214 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter215 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter216 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter217 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter218 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter219 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter220 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter221 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter222 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter223 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter224 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter225 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter226 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter227 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter228 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter229 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter230 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter231 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter232 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter233 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter234 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter235 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter236 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter237 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter238 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter239 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter240 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter241 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter242 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter243 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter244 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter245 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter246 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter247 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter248 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter249 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter250 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter251 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter252 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter253 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter254 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter255 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter256 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter257 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter258 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter259 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter260 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter261 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter262 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter263 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter264 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter265 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter266 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter267 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter268 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter269 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter270 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter271 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter272 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter273 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter274 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter275 | voxel: torch.Size([124, 8192])
>>> Epoch0 | Iter276 | voxel: torch.Size([12, 8192])
train/loss: 200.8014440433213
train/lr: 0.0001555909685951435
train/num_steps: 277
train/cosine_sim_embedding: 0.5935342148322922
train/ms_ssim_image: 0.16278946528796254
train/loss_mae_image: 0.3617714561710289
train/loss_rec: 0.9667272468766581
train/loss_cyc: 0.3489144833133109
train/loss_ms_ssim_image: 0.8372031532039711
train/loss_mse_embedding: 0.8013135999548736
Evaluating...
>>> Epoch0 | Eval0 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval1 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval2 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval3 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval4 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval5 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval6 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval7 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval8 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval9 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval10 | voxel: torch.Size([80, 8192])

  0%|▏                                                                                      | 1/500 [05:15<43:45:30, 315.69s/it, epoch=0, lr=0.000156, loss=201]
>>> Epoch0 | Eval12 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval13 | voxel: torch.Size([80, 8192])
>>> Epoch0 | Eval14 | voxel: torch.Size([80, 8192])
val/loss: 154.01666666666668
val/num_steps: 15
val/cosine_sim_embedding: 0.63681640625
val/ms_ssim_image: 0.1792236328125
val/loss_mae_image: 0.39134114583333335
val/loss_rec: 0.7276750008265177
val/loss_cyc: 0.010851259777943293
val/loss_ms_ssim_image: 0.8208333333333333
val/loss_mse_embedding: 0.7042317708333333
>>> Epoch1 | Iter0 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter1 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter2 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter3 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter4 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter5 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter6 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter7 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter8 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter9 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter10 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter11 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter12 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter13 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter14 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter15 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter16 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter17 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter18 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter19 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter20 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter21 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter22 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter23 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter24 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter25 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter26 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter27 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter28 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter29 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter30 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter31 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter32 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter33 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter34 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter35 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter36 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter37 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter38 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter39 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter40 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter41 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter42 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter43 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter44 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter45 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter46 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter47 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter48 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter49 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter50 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter51 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter52 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter53 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter54 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter55 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter56 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter57 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter58 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter59 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter60 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter61 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter62 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter63 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter64 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter65 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter66 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter67 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter68 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter69 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter70 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter71 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter72 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter73 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter74 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter75 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter76 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter77 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter78 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter79 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter80 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter81 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter82 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter83 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter84 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter85 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter86 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter87 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter88 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter89 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter90 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter91 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter92 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter93 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter94 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter95 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter96 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter97 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter98 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter99 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter100 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter101 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter102 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter103 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter104 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter105 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter106 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter107 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter108 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter109 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter110 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter111 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter112 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter113 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter114 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter115 | voxel: torch.Size([124, 8192])
>>> Epoch1 | Iter116 | voxel: torch.Size([124, 8192])
